sequence,case_id,title,activity,created_at,updated_at,actor
3084,258,"STABILITY ANALYSIS OF THE SVEIAQR MODEL OF THE SPREAD OF COVID-19 IN BANTEN, INDONESIA",Full Paper Revision Progress 1 was Changed to <b>Passed</b>,2023-05-03 16:07:04,2023-05-03 16:07:04,Administrator
3085,262,Henstock-Kurzweil,Revised Full Paper was uploaded,2023-05-06 13:04:07,2023-05-06 13:04:07,Abdul Aziz
3086,262,Henstock-Kurzweil,Revised 2 Full Paper was uploaded,2023-05-06 13:05:59,2023-05-06 13:05:59,Abdul Aziz
3087,210,Covid-19 Cure Factors and Multivariable Hazard Function Using Multiple Periode Logit Model,Full Paper Progress 1 was Changed to <b>Revised</b>,2023-05-08 09:57:30,2023-05-08 09:57:30,Reviewer 1
3088,210,Covid-19 Cure Factors and Multivariable Hazard Function Using Multiple Periode Logit Model,Full Paper Progress 2 was Changed to <b>Passed</b>,2023-05-08 09:57:30,2023-05-08 09:57:30,Reviewer 2
3089,228,Chance-constrained,Revised 2 Full Paper was uploaded,2023-05-08 20:58:14,2023-05-08 20:58:14,Sunarsih Sunarsih
3090,233,Text Data Labeling Process for Semi-Supervised Learning Modeling,Full Paper Progress 1 was Changed to <b>Revised</b>,2023-05-08 22:41:29,2023-05-08 22:41:29,Administrator
3091,233,Text Data Labeling Process for Semi-Supervised Learning Modeling,Full Paper Progress 2 was Changed to <b>Revised</b>,2023-05-08 22:41:29,2023-05-08 22:41:29,Administrator
3092,225,Growth Rate and Molecular Identification of two Chlorella sp. from Balai Besar Perikanan Budidaya Air Payau (BBPBAP) Jepara,Full Paper Acceptance was Changed to <b>Yes</b>,2023-05-09 09:35:49,2023-05-09 09:35:49,Administrator
3093,229,Impact of Growth Location on The Differentiation of Environment Drivers of Tannin Accumulation In Avicennia Marina,Full Paper Acceptance was Changed to <b>Yes</b>,2023-05-09 09:35:58,2023-05-09 09:35:58,Administrator
3094,264,The Application of Gaussian Copula Regression For Exploring The Effect of weather to Covid-19 in Jakarta,Full Paper Acceptance was Changed to <b>Yes</b>,2023-05-09 10:55:56,2023-05-09 10:55:56,Administrator
3095,228,Chance-constrained Programming Approach for Optimizing the Performance of Domestic Wastewater Stabilization Ponds Under Uncertainty and Chance-based Policy: The Static Case,Full Paper Acceptance was Changed to <b>Yes</b>,2023-05-09 20:09:25,2023-05-09 20:09:25,Administrator
3096,262,Henstock-Kurzweil Integral of The Approachable Function,Full Paper Acceptance was Changed to <b>Yes</b>,2023-05-09 20:10:18,2023-05-09 20:10:18,Administrator
3097,307,Weighting,Revised Full Paper was uploaded,2023-05-10 06:17:11,2023-05-10 06:17:11,Bagus Kohar Aji
3098,211,Application of Ordered Statistics to Lifetime Lamp With Exponential Distribution,Full Paper Progress 2 was Changed to <b>Revised</b>,2023-05-10 13:13:59,2023-05-10 13:13:59,Administrator
3099,308,Fuzzy,Revised Full Paper was uploaded,2023-05-12 19:02:40,2023-05-12 19:02:40,Elvira Cintya Akbar
3100,285,Integration,Revised Full Paper was uploaded,2023-05-12 22:55:42,2023-05-12 22:55:42,Nesti Christin Putri Daeli
3101,233,Text,Revised 2 Full Paper was uploaded,2023-05-15 12:29:26,2023-05-15 12:29:26,Ahmad Abdul Chamid
3102,310,Survival,Revised Full Paper was uploaded,2023-05-16 20:08:53,2023-05-16 20:08:53,Rizwan Arisandi
3103,210,Covid-19,Revised Full Paper was uploaded,2023-05-17 11:47:04,2023-05-17 11:47:04,Sudarno
3104,210,Covid-19 Cure Factors and Multivariable Hazard Function Using Multiple Periode Logit Model,Plagiarism was uploaded,2023-05-17 11:47:49,2023-05-17 11:47:49,Sudarno
3105,211,Application,Revised Full Paper was uploaded,2023-05-22 11:21:11,2023-05-22 11:21:11,Sudarno
3106,211,Application of Ordered Statistics to Lifetime Lamp With Exponential Distribution,Plagiarism was uploaded,2023-05-22 11:21:56,2023-05-22 11:21:56,Sudarno
3107,294,Development,Revised Full Paper was uploaded,2023-05-23 05:51:58,2023-05-23 05:51:58,Satriyo Adhy
3108,195,A study of light polarization on motorcycle lubricant oil,Full Paper Acceptance was Changed to <b>Yes</b>,2023-05-30 07:33:37,2023-05-30 07:33:37,Administrator
3109,231,Automatic identification of covid-19 from lung image based on the relationship between parameter of entropy and correlation,Full Paper Acceptance was Changed to <b>Yes</b>,2023-05-30 08:06:50,2023-05-30 08:06:50,Administrator
3110,232,"Automatic identification of covid-19 from lung image using parameter of contrast, homogeneity, correlation and energy",Full Paper Acceptance was Changed to <b>Yes</b>,2023-05-30 08:06:56,2023-05-30 08:06:56,Administrator
3111,240,Characterization of Natural Rubber and Silicone Rubber Properties as Bolus for Radiotherapy using Monte Carlo Simulation,Full Paper Acceptance was Changed to <b>Yes</b>,2023-05-30 08:10:58,2023-05-30 08:10:58,Administrator
3112,239,Optimization of Silicon Rubber-Cu Composites as Bolus in Radiotherapy using Monte Carlo Simulation,Full Paper Acceptance was Changed to <b>Yes</b>,2023-05-30 08:11:12,2023-05-30 08:11:12,Administrator
3113,239,Optimization of Silicon Rubber-Cu Composites as Bolus in Radiotherapy using Monte Carlo Simulation,Full Paper Progress 1 was Changed to <b>Passed</b>,2023-05-30 08:11:12,2023-05-30 08:11:12,Administrator
3114,239,Optimization of Silicon Rubber-Cu Composites as Bolus in Radiotherapy using Monte Carlo Simulation,Full Paper Progress 2 was Changed to <b>Passed</b>,2023-05-30 08:11:12,2023-05-30 08:11:12,Administrator
3115,240,Characterization of Natural Rubber and Silicone Rubber Properties as Bolus for Radiotherapy using Monte Carlo Simulation,Full Paper Progress 1 was Changed to <b>Passed</b>,2023-05-30 08:11:24,2023-05-30 08:11:24,Administrator
3116,240,Characterization of Natural Rubber and Silicone Rubber Properties as Bolus for Radiotherapy using Monte Carlo Simulation,Full Paper Progress 2 was Changed to <b>Passed</b>,2023-05-30 08:11:24,2023-05-30 08:11:24,Administrator
3117,279,Linear Attenuation Coefficient and Image Quality of Polyvinyl Alcohol Filament Using Computed Radiography-Mammography as Equivalent Phantom Tissue,Full Paper Acceptance was Changed to <b>Yes</b>,2023-05-30 08:21:12,2023-05-30 08:21:12,Administrator
3118,279,Linear Attenuation Coefficient and Image Quality of Polyvinyl Alcohol Filament Using Computed Radiography-Mammography as Equivalent Phantom Tissue,Full Paper Progress 1 was Changed to <b>Passed</b>,2023-05-30 08:21:22,2023-05-30 08:21:22,Administrator
3119,279,Linear Attenuation Coefficient and Image Quality of Polyvinyl Alcohol Filament Using Computed Radiography-Mammography as Equivalent Phantom Tissue,Full Paper Progress 2 was Changed to <b>Passed</b>,2023-05-30 08:21:22,2023-05-30 08:21:22,Administrator
3120,219,Anti-Bacterial and Anti-Oxidant Properties of Green Silver Nanoparticles Synthesized Using Leaf Extract of Gandaria (Bouea macrophylla Griff),Full Paper Acceptance was Changed to <b>Yes</b>,2023-05-30 08:26:54,2023-05-30 08:26:54,Administrator
3121,219,Anti-Bacterial and Anti-Oxidant Properties of Green Silver Nanoparticles Synthesized Using Leaf Extract of Gandaria (Bouea macrophylla Griff),Full Paper Progress 1 was Changed to <b>Passed</b>,2023-05-30 08:26:54,2023-05-30 08:26:54,Administrator
3122,219,Anti-Bacterial and Anti-Oxidant Properties of Green Silver Nanoparticles Synthesized Using Leaf Extract of Gandaria (Bouea macrophylla Griff),Full Paper Progress 2 was Changed to <b>Passed</b>,2023-05-30 08:26:54,2023-05-30 08:26:54,Administrator
3123,307,Weighting Criteria Using Triangular Fuzzy Analytical Hierarchy Process (TF-AHP) Method with Modified Fuzzy Synthetic Extent,Full Paper Revision Progress 1 was Changed to <b>Passed</b>,2023-05-30 09:35:35,2023-05-30 09:35:35,Reviewer 1
3124,247,On Edge Irregular Total k-Labeling of Sierpinski Star Graph,Full Paper Acceptance was Changed to <b>Yes</b>,2023-05-30 09:37:48,2023-05-30 09:37:48,Administrator
3125,307,Weighting Criteria Using Triangular Fuzzy Analytical Hierarchy Process (TF-AHP) Method with Modified Fuzzy Synthetic Extent,Full Paper Acceptance was Changed to <b>Yes</b>,2023-05-30 09:39:00,2023-05-30 09:39:00,Administrator
3126,308,Fuzzy Time Series-Markov Chain Forecasting with Particle Swarm Optimization Algorithm,Full Paper Acceptance was Changed to <b>Yes</b>,2023-05-30 09:39:33,2023-05-30 09:39:33,Administrator
3127,285,Integration of Six Sigma and Association Rule for Customer Complaint Provider by.U on Google Play Store Site,Full Paper Acceptance was Changed to <b>Yes</b>,2023-05-30 09:55:14,2023-05-30 09:55:14,Administrator
3128,285,Integration of Six Sigma and Association Rule for Customer Complaint Provider by.U on Google Play Store Site,Full Paper Progress 1 was Changed to <b>Passed</b>,2023-05-30 09:55:14,2023-05-30 09:55:14,Administrator
3129,211,Application of Ordered Statistics to Lifetime Lamp With Exponential Distribution,Full Paper Acceptance was Changed to <b>Yes</b>,2023-05-30 09:56:02,2023-05-30 09:56:02,Administrator
3130,211,Application of Ordered Statistics to Lifetime Lamp With Exponential Distribution,Full Paper Revision Progress 1 was Changed to <b>Passed</b>,2023-05-30 09:56:02,2023-05-30 09:56:02,Administrator
3131,211,Application of Ordered Statistics to Lifetime Lamp With Exponential Distribution,Full Paper Revision Progress 2 was Changed to <b>Passed</b>,2023-05-30 09:56:02,2023-05-30 09:56:02,Administrator
3132,210,Covid-19 Cure Factors and Multivariable Hazard Function Using Multiple Periode Logit Model,Full Paper Acceptance was Changed to <b>Yes</b>,2023-05-30 09:56:37,2023-05-30 09:56:37,Administrator
3133,210,Covid-19 Cure Factors and Multivariable Hazard Function Using Multiple Periode Logit Model,Full Paper Revision Progress 1 was Changed to <b>Passed</b>,2023-05-30 09:56:37,2023-05-30 09:56:37,Administrator
3134,242,USABILITY TESTING OF EVALUATION AND DESIGN ON DANA AND OVO APPLICATIONS,Full Paper Acceptance was Changed to <b>Yes</b>,2023-06-04 08:42:16,2023-06-04 08:42:16,Administrator
3135,207,Data Mining Application for Clustering  Minimarket Sales Data Using K-Medoids,Full Paper was uploaded,2023-06-04 08:54:42,2023-06-04 08:54:42,Administrator
3136,207,Data Mining Application for Clustering  Minimarket Sales Data Using K-Medoids,Plagiarism was uploaded,2023-06-04 09:02:39,2023-06-04 09:02:39,Administrator
3137,207,Data Mining Application for Clustering  Minimarket Sales Data Using K-Medoids,Full Paper Acceptance was Changed to <b>Yes</b>,2023-06-04 09:03:17,2023-06-04 09:03:17,Administrator
3138,207,Data Mining Application for Clustering  Minimarket Sales Data Using K-Medoids,Full Paper Progress 1 was Changed to <b>Passed</b>,2023-06-04 09:03:17,2023-06-04 09:03:17,Administrator
3139,207,Data Mining Application for Clustering  Minimarket Sales Data Using K-Medoids,Full Paper Progress 2 was Changed to <b>Passed</b>,2023-06-04 09:03:17,2023-06-04 09:03:17,Administrator
3140,208,Implementation of K-Nearest Neighbor for Classification on Water Potabillity with Imputation and Deletion as Missing Data Handling Process,Full Paper was uploaded,2023-06-04 09:06:07,2023-06-04 09:06:07,Administrator
3141,208,Implementation of K-Nearest Neighbor for Classification on Water Potabillity with Imputation and Deletion as Missing Data Handling Process,Full Paper Acceptance was Changed to <b>Yes</b>,2023-06-04 09:09:14,2023-06-04 09:09:14,Administrator
3142,208,Implementation of K-Nearest Neighbor for Classification on Water Potabillity with Imputation and Deletion as Missing Data Handling Process,Full Paper Progress 1 was Changed to <b>Passed</b>,2023-06-04 09:09:14,2023-06-04 09:09:14,Administrator
3143,208,Implementation of K-Nearest Neighbor for Classification on Water Potabillity with Imputation and Deletion as Missing Data Handling Process,Full Paper Progress 2 was Changed to <b>Passed</b>,2023-06-04 09:09:14,2023-06-04 09:09:14,Administrator
3144,200,Transfer Learning with VGG16 and InceptionV3 for Traffic Sign Classification,Full Paper was uploaded,2023-06-04 09:11:47,2023-06-04 09:11:47,Administrator
3145,200,Transfer Learning with VGG16 and InceptionV3 for Traffic Sign Classification,Full Paper Progress 1 was Changed to <b>Revised</b>,2023-06-04 09:16:08,2023-06-04 09:16:08,Administrator
3146,200,Transfer Learning with VGG16 and InceptionV3 for Traffic Sign Classification,Full Paper Progress 2 was Changed to <b>Revised</b>,2023-06-04 09:16:08,2023-06-04 09:16:08,Administrator
3147,233,Text Data Labeling Process for Semi-Supervised Learning Modeling,Full Paper Acceptance was Changed to <b>Yes</b>,2023-06-04 09:18:29,2023-06-04 09:18:29,Administrator
3148,233,Text Data Labeling Process for Semi-Supervised Learning Modeling,Full Paper Progress 1 was Changed to <b>Passed</b>,2023-06-04 09:18:29,2023-06-04 09:18:29,Administrator
3149,233,Text Data Labeling Process for Semi-Supervised Learning Modeling,Full Paper Progress 2 was Changed to <b>Passed</b>,2023-06-04 09:18:29,2023-06-04 09:18:29,Administrator
3150,310,Survival Analysis With Log-Burr XII Regression On Diabetes Patients,Full Paper Acceptance was Changed to <b>Yes</b>,2023-06-04 09:19:25,2023-06-04 09:19:25,Administrator
3151,310,Survival Analysis With Log-Burr XII Regression On Diabetes Patients,Full Paper Progress 1 was Changed to <b>Passed</b>,2023-06-04 09:19:25,2023-06-04 09:19:25,Administrator
3152,310,Survival Analysis With Log-Burr XII Regression On Diabetes Patients,Full Paper Progress 2 was Changed to <b>Passed</b>,2023-06-04 09:19:25,2023-06-04 09:19:25,Administrator
3153,294,Development of Lighting Control and Monitoring System for Smart Home based on Internet of Things,Full Paper Acceptance was Changed to <b>Yes</b>,2023-06-04 09:20:08,2023-06-04 09:20:08,Administrator
3154,294,Development of Lighting Control and Monitoring System for Smart Home based on Internet of Things,Full Paper Progress 1 was Changed to <b>Passed</b>,2023-06-04 09:20:08,2023-06-04 09:20:08,Administrator
3155,294,Development of Lighting Control and Monitoring System for Smart Home based on Internet of Things,Full Paper Progress 2 was Changed to <b>Passed</b>,2023-06-04 09:20:08,2023-06-04 09:20:08,Administrator
3156,242,USABILITY TESTING OF EVALUATION AND DESIGN ON DANA AND OVO APPLICATIONS,Revised Full Paper was uploaded,2023-06-04 09:22:37,2023-06-04 09:22:37,Dinar.
3157,242,USABILITY TESTING OF EVALUATION AND DESIGN ON DANA AND OVO APPLICATIONS,Full Paper Acceptance was Changed to <b>Yes</b>,2023-06-04 09:22:57,2023-06-04 09:22:57,Administrator
3158,242,USABILITY TESTING OF EVALUATION AND DESIGN ON DANA AND OVO APPLICATIONS,Full Paper Progress 1 was Changed to <b>Passed</b>,2023-06-04 09:22:57,2023-06-04 09:22:57,Administrator
3159,242,USABILITY TESTING OF EVALUATION AND DESIGN ON DANA AND OVO APPLICATIONS,Full Paper Progress 2 was Changed to <b>Passed</b>,2023-06-04 09:22:57,2023-06-04 09:22:57,Administrator
3160,253,Evaluation of the governance of a E-Report Information System with COBIT 2019 Framework (case study: at Public High School),Revised Full Paper was uploaded,2023-06-04 10:23:42,2023-06-04 10:23:42,Dinar.
3161,253,Evaluation of the governance of a E-Report Information System with COBIT 2019 Framework (case study: at Public High School),Full Paper Acceptance was Changed to <b>Yes</b>,2023-06-04 10:24:03,2023-06-04 10:24:03,Administrator
3162,253,Evaluation of the governance of a E-Report Information System with COBIT 2019 Framework (case study: at Public High School),Full Paper Revision Progress 1 was Changed to <b>Passed</b>,2023-06-04 10:24:03,2023-06-04 10:24:03,Administrator
3163,253,Evaluation of the governance of a E-Report Information System with COBIT 2019 Framework (case study: at Public High School),Full Paper Revision Progress 2 was Changed to <b>Passed</b>,2023-06-04 10:24:03,2023-06-04 10:24:03,Administrator
3164,217,THE EFFECT OF NEGATIVE CORONA PLASMA RADIATION AT ATMOSPHERIC CONDITIONS ON ORGANIC SILK FABRIC GRADUATELY AND CONTINUOUSLY,Revised Full Paper was uploaded,2023-06-23 09:55:47,2023-06-23 09:55:47,Panji.
3165,217,THE EFFECT OF NEGATIVE CORONA PLASMA RADIATION AT ATMOSPHERIC CONDITIONS ON ORGANIC SILK FABRIC GRADUATELY AND CONTINUOUSLY,Full Paper Acceptance was Changed to <b>Yes</b>,2023-06-23 09:56:38,2023-06-23 09:56:38,Administrator
3166,217,THE EFFECT OF NEGATIVE CORONA PLASMA RADIATION AT ATMOSPHERIC CONDITIONS ON ORGANIC SILK FABRIC GRADUATELY AND CONTINUOUSLY,Full Paper Progress 1 was Changed to <b>Passed</b>,2023-06-23 09:56:38,2023-06-23 09:56:38,Administrator
3167,217,THE EFFECT OF NEGATIVE CORONA PLASMA RADIATION AT ATMOSPHERIC CONDITIONS ON ORGANIC SILK FABRIC GRADUATELY AND CONTINUOUSLY,Full Paper Progress 2 was Changed to <b>Passed</b>,2023-06-23 09:56:38,2023-06-23 09:56:38,Administrator
3168,308,Fuzzy Time Series-Markov Chain Forecasting with Particle Swarm Optimization Algorithm,Full Paper Progress 1 was Changed to <b>Passed</b>,2023-06-23 10:08:36,2023-06-23 10:08:36,Administrator
3169,277,Enhanced visible light photodegradation of ciprofloxacin using Bi2O3/C-dots,Full Paper Acceptance was Changed to <b>No</b>,2023-06-25 09:11:04,2023-06-25 09:11:04,Administrator
3170,285,Integration,Revised 2 Full Paper was uploaded,2023-06-25 11:08:08,2023-06-25 11:08:08,Nesti Christin Putri Daeli
3171,247,On,Revised 2 Full Paper was uploaded,2023-06-25 12:59:40,2023-06-25 12:59:40,Deasynanda Rahma Setiandini
